,time,"('susceptible', '0-4')","('susceptible', '5-9')","('susceptible', '10-14')","('susceptible', '15-19')","('susceptible', '20-24')","('susceptible', '25-29')","('susceptible', '30-34')","('susceptible', '35-39')","('susceptible', '40-44')","('susceptible', '45-49')","('susceptible', '50-54')","('susceptible', '55-59')","('susceptible', '60-64')","('susceptible', '65-69')","('susceptible', '70+')",susceptible,"('exposed', '0-4')","('exposed', '5-9')","('exposed', '10-14')","('exposed', '15-19')","('exposed', '20-24')","('exposed', '25-29')","('exposed', '30-34')","('exposed', '35-39')","('exposed', '40-44')","('exposed', '45-49')","('exposed', '50-54')","('exposed', '55-59')","('exposed', '60-64')","('exposed', '65-69')","('exposed', '70+')",exposed,"('infected (active)', '0-4')","('infected (active)', '5-9')","('infected (active)', '10-14')","('infected (active)', '15-19')","('infected (active)', '20-24')","('infected (active)', '25-29')","('infected (active)', '30-34')","('infected (active)', '35-39')","('infected (active)', '40-44')","('infected (active)', '45-49')","('infected (active)', '50-54')","('infected (active)', '55-59')","('infected (active)', '60-64')","('infected (active)', '65-69')","('infected (active)', '70+')",infected (active),"('infected (total)', '0-4')","('infected (total)', '5-9')","('infected (total)', '10-14')","('infected (total)', '15-19')","('infected (total)', '20-24')","('infected (total)', '25-29')","('infected (total)', '30-34')","('infected (total)', '35-39')","('infected (total)', '40-44')","('infected (total)', '45-49')","('infected (total)', '50-54')","('infected (total)', '55-59')","('infected (total)', '60-64')","('infected (total)', '65-69')","('infected (total)', '70+')",infected (total),"('removed', '0-4')","('removed', '5-9')","('removed', '10-14')","('removed', '15-19')","('removed', '20-24')","('removed', '25-29')","('removed', '30-34')","('removed', '35-39')","('removed', '40-44')","('removed', '45-49')","('removed', '50-54')","('removed', '55-59')","('removed', '60-64')","('removed', '65-69')","('removed', '70+')",removed,"('hospitalized (active)', '0-4')","('hospitalized (active)', '5-9')","('hospitalized (active)', '10-14')","('hospitalized (active)', '15-19')","('hospitalized (active)', '20-24')","('hospitalized (active)', '25-29')","('hospitalized (active)', '30-34')","('hospitalized (active)', '35-39')","('hospitalized (active)', '40-44')","('hospitalized (active)', '45-49')","('hospitalized (active)', '50-54')","('hospitalized (active)', '55-59')","('hospitalized (active)', '60-64')","('hospitalized (active)', '65-69')","('hospitalized (active)', '70+')",hospitalized (active),"('in ICU', '0-4')","('in ICU', '5-9')","('in ICU', '10-14')","('in ICU', '15-19')","('in ICU', '20-24')","('in ICU', '25-29')","('in ICU', '30-34')","('in ICU', '35-39')","('in ICU', '40-44')","('in ICU', '45-49')","('in ICU', '50-54')","('in ICU', '55-59')","('in ICU', '60-64')","('in ICU', '65-69')","('in ICU', '70+')",in ICU,"('deaths', '0-4')","('deaths', '5-9')","('deaths', '10-14')","('deaths', '15-19')","('deaths', '20-24')","('deaths', '25-29')","('deaths', '30-34')","('deaths', '35-39')","('deaths', '40-44')","('deaths', '45-49')","('deaths', '50-54')","('deaths', '55-59')","('deaths', '60-64')","('deaths', '65-69')","('deaths', '70+')",deaths
60,60.0,255680.0855573872,306059.13339191617,308596.9638197957,296442.88333422696,313699.55846107885,355440.37940535124,350537.29564044764,360537.20933092537,346230.2967016879,314128.39046149846,355549.5472644275,368626.79711936694,359374.8831424976,356765.0500327762,874119.0185231739,5521787.4921865575,47.158658650894786,43.14319713238326,43.14339510727854,43.14228644903984,47.16553321355463,47.169118182722926,47.16872721313708,47.16947972062675,47.168384804931584,47.16554995871873,47.169148768117516,47.17014269531054,47.1694814541722,34.75273065633065,34.76226833513914,670.618102342358,51.13110576090373,46.83240657618283,46.83257575936754,46.83161695608571,51.13699725624954,51.14007352311424,51.13973692245326,51.14038242653342,51.13944285354079,51.13700936096299,51.14010139368239,51.140956894094046,51.14039015624336,37.92817144414956,37.936569451288534,727.747536734852,196.8406187903994,184.813896816164,184.98441293129278,185.0665742561835,197.36428636053978,197.54090981315383,197.62563511638083,197.7117651818861,197.62491520009212,197.53341058893037,197.37187891271245,197.1193211926227,197.03338653923817,160.2969564856296,160.31896066588408,2849.2469288511097,145.62467820093914,137.89100437515845,138.0602093376717,138.142762367856,146.13900845143746,146.31140294270273,146.39589541653623,146.4808069272271,146.39547065346764,146.30697918205405,146.14348541075088,145.89178104351421,145.80698589205912,122.2690651232208,122.28263903935348,2120.142174363949,19.663290009663612,18.03297930936046,18.033037776227108,19.67203085482447,21.45314033383474,21.454331662564226,21.454200077137507,21.454449519939818,21.4540859905866,21.453142945199467,30.393654648326567,30.394128945595813,30.39381894127572,38.719559176207106,38.727523232856186,372.7533734235994,1.4162943826078624,1.3269819844762947,1.3269860822392576,1.3269741439270035,1.4163752042865616,1.41641657028955,1.416413169565073,1.4164224056685262,1.4164093859270372,1.4163771686108713,1.4164150722463589,1.4164232544296125,1.4164150591470148,4.026029087720433,12.07941984516967,34.25035281631112,0.0,0.0,0.0,0.0524098489083045,0.052866618236746016,0.05317134210769755,0.05924835235300695,0.05941754602523591,0.05924831941322628,0.059078927400987344,0.17622308918998203,0.17470127848384295,0.3193551708270243,0.8947579284002554,1.0968279417761984,3.0573063631225077
61,61.0,255663.0944368146,306043.5878880193,308581.4182260791,296427.3382313845,313682.56426907174,355423.38361385156,350520.3000221792,360520.21337645396,346213.30123597395,314111.3962598812,355532.55146119604,368609.8008759568,359357.8871947738,356752.5356845892,874106.4999991129,5521545.872775337,50.24027447346825,45.96342270710843,45.96364986044783,45.96238844544949,50.24812051512414,50.252210153921666,50.25176520564014,50.25262405008273,50.25137478554661,50.24814149648001,50.252243363331424,50.25337432979671,50.25261942099212,37.017611702418975,37.02842219205314,714.4382427018616,54.48272908721791,49.888805152768356,49.88899875605617,49.887906643942834,54.48946011314742,54.492973213074315,54.492589310823455,54.493326601805066,54.49225358866916,54.48947491255865,54.493004297695286,54.49398006257333,54.493332553910186,40.35229633024644,40.36180870793266,775.2929393324212,210.75475209387983,197.54341393609138,197.71399078382512,197.79581352682482,211.28052260749388,211.4582424326745,211.5428483190633,211.62920857770175,211.54202371301758,211.44965222538733,211.2892206457766,211.0369664819237,210.9508295214045,170.54986253687954,170.57477359834013,3047.112121000284,156.1825596246502,147.55988412075752,147.72912530439004,147.8114735260095,156.6981503001192,156.87120278124254,156.95562330412795,157.04067289396974,156.95513565171234,156.86612370996238,156.70329114302714,156.45176965069948,156.36685325134502,130.0944073780725,130.10976998687485,2270.39604262696,20.956056430162484,19.202358037559264,19.202425378139765,20.94767457544979,22.863758476055395,22.86512015093983,22.864970219480274,22.8652555055304,22.864839904765716,22.863762295866444,32.392273213427075,32.392813530178124,32.39245883343503,41.10705861056119,41.11607121589691,396.8968963774477,1.512691683418161,1.4106937477770682,1.4106977585098956,1.4106837811888835,1.512782649963111,1.5128295465403496,1.5128252888126388,1.5128355657773576,1.512820937123306,1.512784225731604,1.5128285144242197,1.5128389681697916,1.5128298840953172,4.227660330217301,12.684477042785785,36.27227992453479,0.0,0.0,0.0,0.05717823278378312,0.05763503179253811,0.057939814481137934,0.06454664884750973,0.06471585683731722,0.06454660978916768,0.06437716641530694,0.19211799360128556,0.1905962278317012,0.3484958424050676,0.9768815645013067,1.1975009362364635,3.3365319255225847
62,62.0,255644.9938178837,306027.0268739023,308564.85710913583,296410.77767267724,313664.46014852653,355405.27767047443,350502.1942758452,360502.10724682844,346195.1956634284,314093.2921277161,355514.44550504687,368591.6944191894,359339.78107518743,356739.2042162187,874093.163796354,5521288.471618414,53.52256086390599,48.96740394597235,48.96766437495934,48.966229395757225,53.53151227809097,53.53617602568786,53.53566973840482,53.536649576976934,53.535224712204446,53.531538197179174,53.536212113852926,53.53749879378612,53.536637292044,39.43144254749852,39.443696794248694,761.1161166505693,58.05138445318884,53.14582293371869,53.14604462322565,53.1448010829292,58.059071944045364,58.06308247913854,58.062644906942715,58.06348680391203,58.062261784914526,58.05909013846085,58.06311690821792,58.064229071730416,58.06348948404062,42.9432381508538,42.95401490635035,825.9457796716696,225.5780142849333,211.1049606008172,211.275607103169,211.3570446469972,226.10618443509603,226.28515474404728,226.36962473964115,226.4562476672817,226.36868078412488,226.27532075305294,226.11614285680292,225.86423407100696,225.77786619469538,181.47115600115347,181.49936202495468,3257.905600907774,167.43223679917384,157.85989921788754,158.0291818659833,158.1112968440114,167.9492672514234,168.12307102060623,168.20740950920762,168.29261679043054,168.20685007437564,168.11724394845726,167.9551659312004,167.70385294495722,167.61879803656802,138.42110308279499,138.43849194518032,2430.4664852622577,22.33176065194649,20.4514218957507,20.451499386493936,22.310241811033933,24.364899710704204,24.36645533159458,24.36628454989835,24.366610659899933,24.36613576532676,24.36490497199803,34.51916638767186,34.51978172429004,34.519376114371184,43.684330533286314,43.694534796199505,422.67740429046586,1.6149445246340501,1.5001912189033835,1.500195264087143,1.5001790278176481,1.615047474982652,1.61510081686935,1.615095648532572,1.6151071801334589,1.6150906486762462,1.6150487418855635,1.6151001823925522,1.615113027201762,1.6151028617280452,4.448131809534764,13.346077630251866,38.44552605763106,0.0,0.0,0.0,0.06232435271071247,0.06278118481602733,0.06308603540648261,0.07026466419480407,0.07043388831463576,0.07026461794851316,0.07009511490713562,0.20927206337040977,0.2077503566582814,0.3799450013474633,1.0655109458938674,1.3061496556987509,3.637877881267084
63,63.0,255625.7114785602,306009.3842409545,308547.21435854316,296393.13555683836,313645.1738183788,355385.9892635484,350482.9060930139,360482.8186271548,346175.9076785252,314074.00578362105,355495.1570842038,368572.40542907023,359320.4924694437,356725.00230300665,874078.9565152148,5521014.260700078,57.018561155723575,52.16706259404426,52.16736095832784,52.16572879044162,57.02877006220105,57.034086803904195,57.033510820177106,57.03462830561999,57.033003697326585,57.028801723387986,57.03412605361454,57.035589650408156,57.03460686975999,42.00365821531138,42.01755013531172,810.8370458355599,61.85142328147494,56.61625731572784,56.61651122771632,56.61509566694425,61.860200036217485,61.86477684296368,61.86427835017098,61.86523940560371,61.86384129824063,61.86022239413345,61.86481479292072,61.866081731889146,61.86523722896388,45.710578032134,45.722789259179564,879.9073468642805,241.36960314488036,225.5527415351053,225.72346786506716,225.8044672450256,241.90051048370918,242.08090657684613,242.1652219622957,242.2521445076527,242.16414198548645,242.06965502741969,241.91190545215542,241.66038956303473,241.57375821781022,193.10474182441203,193.13668301489187,3482.4703384057925,179.41853700255808,168.8324391357307,169.00176927076063,169.08361870417625,179.93721152282777,180.11187280460163,180.19611781548906,180.2815051337559,180.19547647916193,180.1051922616344,179.94397494978068,179.69289954732932,179.6076864576178,147.28346074580764,147.30314539037533,2600.9949072216077,23.795966363390303,21.78428481290963,21.78437390360105,23.764219715906055,25.962639724526227,25.964416110504608,25.964221633096457,25.964594227173794,25.964051831274368,25.96264669293705,36.78294597143852,36.783646555245866,36.783182962456074,46.45524521364421,46.466802810746074,450.18323852885027,1.7234659679427489,1.595884518249627,1.5958887131634243,1.595869956225812,1.723582925266173,1.7236437300597032,1.7236375786441946,1.7236505965857485,1.7236318394929515,1.7235839510651678,1.7236434384551804,1.7236588446780008,1.7236473901633609,4.688927146310681,14.068675637209601,40.78139223351238,0.0,0.0,0.0,0.06787812793805986,0.06833499769990649,0.06863992718975784,0.07643564531081722,0.07660488788679397,0.07643559062620665,0.07626601799737931,0.22778503887050622,0.22626340586842936,0.41388550342152963,1.1611613883333443,1.4234059376107626,3.9630964687534935
64,64.0,255605.17052557407,305990.5895931933,308528.41957625945,296374.34149622,313624.62831831386,355365.4413979985,350462.3584822879,360462.2705186956,346155.36029316665,314053.4602669178,355474.60920347535,368551.8569010782,359299.94437949586,356709.8731745242,874063.8213001572,5520722.145427357,60.74214627918922,55.575092330954874,55.575433929003104,55.57357775114786,60.75378548647044,60.759844829764766,60.759189660605195,60.76046371093695,60.758611933202076,60.7538238113665,60.7598875551716,60.76155214229059,60.760431398033624,44.74435061143875,44.76010018128332,863.798291610859,65.89808276105168,60.31377545361678,60.314066264931235,60.31245528745154,65.9080996100454,65.91332088005932,65.91275321782238,65.91384995548819,65.91225481659838,65.90812698430388,65.91336257268404,65.91480519968913,65.91384120716084,48.6646908685195,48.6785294595693,937.3920145389917,258.1925613498679,240.9444779529623,241.11529570611444,241.19579675096693,258.7265898478051,258.9086110959417,258.99275060240745,259.08001479573227,258.99151564699054,258.89574438952747,258.739621681982,258.4885526762774,258.401620827495,205.49731451394777,205.53349020297688,3721.7039580409946,192.1892453856429,180.5215390220397,180.69092354654575,180.77247074135028,192.70979658970177,192.88543629153938,192.9695748333935,193.05516763777663,192.96884008342994,192.87778228672002,192.7175463969015,192.46674157967632,192.3813478990202,156.71778399573577,156.74007020161548,2782.6642664910887,25.35462841971609,23.205661901735883,23.205764239950867,25.314751176220646,27.663481778571438,27.665509406571214,27.665288000704038,27.665713511206746,27.665094286965484,27.66349075760665,39.192830117890026,39.19362756829341,39.193097957943465,49.42617575643024,49.43926961358174,479.5143844933879,1.8386989264508602,1.6981763703622936,1.6981808273322272,1.698159242857621,1.838832135915023,1.838901542353467,1.8388943160055462,1.838909074453222,1.8388877339049434,1.8388329789364157,1.8389015501022423,1.8389197397253367,1.8389067693595411,4.951266382663135,14.855934688108446,43.29040227853032,0.0,0.0,0.0,0.07387184252081648,0.07432875570387351,0.07463377723655781,0.08309546693648237,0.0832647308458182,0.08309540235200477,0.08292574838065901,0.24776454432163725,0.24624300073743813,0.45051465891189973,1.2643889436873597,1.5499515807846636,4.31407845241921
65,65.0,255583.2890963244,305970.567974222,308508.3978035469,296354.3205438824,313602.74170959095,355343.55209561036,350440.4694696276,360440.3809390752,346133.4715370601,314031.5736384501,355452.7198845173,368529.9668462788,359278.05482376245,356693.7563920303,874047.6976158897,5520410.960369868,64.70806874794594,59.20500477500961,59.20539563075554,59.203284994121574,64.72133454667149,64.72823826875184,64.72749314116217,64.7289452456459,64.7268351466448,64.72138059050866,64.72828481910582,64.73017772675098,64.72890006540838,47.66429912328084,47.68215588450559,920.2097987062691,70.20754676454304,64.25296257476396,64.2532955816228,64.25146261124279,70.21897502463334,70.22492957516508,70.22428336437872,70.22553454871715,70.22371518487286,70.21900836964012,70.22497527800552,70.2266173756362,70.22551734307449,51.816775535139364,51.83246025654143,998.628059387977,276.11402063945866,257.3416346823858,257.5125570717942,257.59249142886256,276.6516069953968,276.8354801100155,276.9194195740885,277.00707321810125,276.91800808696865,276.82077358979535,276.6665034497359,276.415942657569,276.3286681794153,218.69855019033628,218.73952678380385,3976.562256657727,205.795288163054,192.9740584281621,193.14350524060288,193.22470851222744,206.31798083787234,206.49473654560666,206.57875386665899,206.6645811302779,206.57791260821227,206.48597258996816,206.32685538566915,206.0763586186815,205.99075882919436,166.7625333112152,166.78776796889218,2976.201772036295,27.014077414490608,24.720798223425447,24.720915682058447,26.967557085249986,29.47433998842508,29.476653489577274,29.476401483105207,29.47688721959174,29.47618056845681,29.474351325320605,41.758619728733834,41.75952724441436,41.75892248554541,52.605524581414265,52.62036186215341,510.78111838196253,1.961116932410912,1.807476327639123,1.807481159013117,1.8074563906884697,1.9612689018733982,1.9613481898630347,1.9613397763915543,1.9613565567543674,1.961332233441565,1.9612696131156908,1.96134846283734,1.9613697114647979,1.9613549749371608,5.236235736825551,15.711117347906868,45.98287231516295,0.0,0.0,0.0,0.08033911102685168,0.08079692202646102,0.08110205117621128,0.09028242400068281,0.0904517127256216,0.09028234780929935,0.09011259864252046,0.26932546482765685,0.2678040279167639,0.49004309037936983,1.375745031953742,1.6864627316865597,4.6927475141717405
66,66.0,255559.98004231535,305949.2395769829,308487.069230688,296332.99290349917,313579.4267572536,355320.2340766052,350417.1517799928,360417.0626037873,346110.15413941996,314008.2586627865,355429.4018474064,368506.647972728,359254.7365186498,356676.5876121777,874030.5210095382,5520079.464733832,68.93201931526752,63.071179036965134,63.07162599810134,63.06922633787589,68.9471346466068,68.95499833629587,68.9541510203439,68.95580558655507,68.9534017857545,68.9471896168408,68.95504910016494,68.95720135383185,68.95574524683465,50.775005593083186,50.7952526259952,980.2949856005166,74.79701005454396,68.44937392478634,68.44975513125557,68.44766998485284,74.81004431162563,74.81683302609322,74.81609760710705,74.81752454839389,74.8154500743242,74.81008470197968,74.81688305380354,74.81875165524858,74.81749678669674,55.17888814240969,55.19666712117539,1063.8585301242963,295.2054617913463,274.8096609412393,274.9807030187738,275.05999304771933,295.7471025944365,295.93308533930804,296.0167973114465,296.1048947655585,296.0151847915971,295.9162836194167,295.7641225810603,295.51413966908086,295.42647465259284,232.76130800695972,232.80772799958967,4248.062940130126,220.29092831480756,206.2398700552856,206.40938818258533,206.4902001781046,220.81606378829906,220.99409203228745,221.07797137956265,221.16406607759916,221.077008719807,220.9840628949147,220.82622043975763,220.57607426283715,220.49023931676982,177.45849408674349,177.4870707142157,3182.381750443577,28.781026793711533,26.335431185623346,26.335565893969203,28.728895307397107,31.402547212403807,31.405185934428523,31.404899156686483,31.405453424850425,31.404647304482225,31.4025613046679,44.49070972305928,44.491742294311685,44.49105201098992,56.003408598684246,56.02022405650776,544.1033502017734,2.091224646852308,1.9242105897232535,1.9242159106579804,1.9241875474836099,2.091398191233614,2.0914888039678416,2.091479069465084,2.0914981855225907,2.0914704315705963,2.091398816164343,2.0914893159187655,2.0915139559098295,2.0914971747932096,5.544876744040816,16.63735262512481,48.86930200842865,0.0,0.0,0.0,0.08717533678618192,0.08773222064814275,0.0880374747506518,0.09798843385165067,0.09815775131794964,0.09798834417069247,0.0978184844427358,0.2924435525629102,0.2909222405960268,0.5324263431499999,1.490257145676148,1.8268436069166865,5.087790934869776
67,67.0,255535.15059305832,305926.5194353274,308464.34888851136,296310.27362109785,313554.5905926424,355295.3944214324,350392.3124992114,360392.22258791106,346085.31519090413,313983.4224707249,355404.56217243057,368481.8073470703,359229.8965402849,356658.2983361425,874012.2228580333,5519726.337554783,73.43068656330446,67.1889147971683,67.18942564664837,67.18669772807293,73.44790461237196,73.45685953235503,73.45589614505872,73.45778089253565,73.45504321041,73.44796988981092,73.45691494238174,73.45936176023291,73.4577027564818,54.08873329676628,54.11169172641836,1044.2915835000174,79.68474590973729,72.9195906006686,72.92002681828315,72.9176552211566,79.69960717312246,79.70734463458642,79.70650789633993,79.70813479651804,79.70577013452626,79.69965582401659,79.70739935119354,79.70952517312125,79.70809412176483,58.763978861334174,58.78413353866769,1133.3421700550366,315.5429912025709,293.41824577468697,293.58942468230947,293.6679821999977,316.0892510600049,316.27763646340105,316.3610897636469,316.4496928340001,316.35924836247773,316.25844926322407,316.10868887285267,315.8593629710901,315.7712529387809,247.74184213408108,247.79443433564876,4537.289592858772,235.73397446858817,220.37205927475148,220.54165902363295,220.62202595293618,236.2618955722611,236.44137440054456,236.52509674702895,236.61149639975602,236.52399575080824,236.42990356146137,236.2735132759526,236.02376599622966,235.93766283696843,188.8489516993672,188.88131670135434,3402.028691661641,30.66259234039938,28.055774422781155,28.055928801689753,30.60554307534961,33.4558764525736,33.45888509740227,33.45855881213325,33.45919104861883,33.45827177760884,33.4558937553374,47.4001194623644,47.401294112025596,47.40050651477216,59.631453371912315,59.6505131260471,579.6104021710157,2.2295585588598414,2.0488289767301207,2.0488349078672607,2.0488024779173895,2.2297568489875035,2.2298604175379744,2.2298492045708396,2.229871008042124,2.229839319231233,2.2297574290923987,2.229861148869084,2.22988957362955,2.2298704363905966,5.878247515999404,17.637819832817094,51.96064765654241,0.0,0.0,0.0,0.09430352940563028,0.09513304017201198,0.09543843862433035,0.10621170814401482,0.10638105878349746,0.1062116028808967,0.10604161544218213,0.3171134428628033,0.31559227553947883,0.5776545821432096,1.6041184063668033,1.9664273336650915,5.49062703402995
68,68.0,255508.7019993227,305902.31709636596,308440.14632069366,296286.07225760404,313528.1343550695,355268.9342116274,350365.85271492315,360365.76196688233,346058.85578463564,313956.9662009581,355378.10194094543,368455.3460351771,359203.43596530537,356638.8156433021,873992.7300998127,5519350.172592625,78.22181967040083,71.5744889310869,71.57507251359696,71.5719718038358,78.24142794129617,78.251623140033,78.25052792296614,78.25267432965487,78.24955714092684,78.24150510409487,78.25168367829994,78.25446503518458,78.25257536700825,57.61854969380648,57.64458379920454,1112.4525260713963,84.89017734355244,77.68127948144348,77.6817784416068,77.67908147750704,84.90711662222414,84.9159329657316,84.91498115163142,84.91683549631227,84.91414080872985,84.90717491199489,84.91599278780281,84.91841072230768,84.91677924440967,62.58593267572567,62.60878228982661,1207.3543964208063,337.20763495024306,313.2415891644377,313.41292441948735,313.49064927598465,337.75915571052894,337.9502768451708,338.033436059079,338.1226150085987,338.0313341269544,337.9283742623535,337.7813458186643,337.5327667990069,337.44414981356516,263.7000254184486,263.75961655359487,4845.395894226118,252.18600366334263,235.42713522151456,235.5968283510053,235.67668911464133,252.71710036712665,252.89823226671132,252.9817760020706,253.0685232915668,252.98051741456072,252.88511902593342,252.7303825885865,252.4810890653374,252.3946800833485,200.97987432826739,201.01653409794545,3636.020484881959,32.666318508928995,29.888515867691023,29.888692669372627,32.60479486606375,35.64256974800682,35.64599909489496,35.645627924152365,35.64634884943251,35.64530088584717,35.642590782310954,50.49853380414118,50.49986986095813,50.498971555595986,63.50266345621428,63.524269255121496,617.4410671287322,2.3766880461435744,2.1818100671939873,2.1818167372960904,2.1817797004083372,2.376914662933481,2.3770330337341057,2.377020159091072,2.3770450457488086,2.3770088528936246,2.37691523707119,2.377033970512964,2.377066639965851,2.3770447965076533,6.237464911093457,18.715875187286805,55.268517047881005,0.0,0.0,0.0,0.10179845031398911,0.10304057779650051,0.10334614323704269,0.11499802478610978,0.11516741380305366,0.11499790150970358,0.11482776637929004,0.3434724704466914,0.3419514701586686,0.6259795888611532,1.7196519079536396,2.1080619044751696,5.9072936197210115
69,69.0,255480.52915456158,305876.53627251275,308414.3652357484,296260.29254110565,313499.9528114587,355240.74814852583,350337.6671353912,360337.5754351095,346030.670635102,313928.784619703,355349.91585408547,368427.1587206106,359175.2494894968,356618.0619085432,873971.9649498911,5518949.472911845,83.32429458750367,76.24521574789127,76.24588211328836,76.24235806923278,83.34661952405031,83.35822423060374,83.35697929772552,83.35942310624935,83.35587460647193,83.34671037495595,83.35829043468473,83.36145170167596,83.359299837979,61.37837281210779,61.40789581912571,1185.046892263546,90.43395211830035,82.75325744044319,82.75382792142678,82.75076140860028,90.45325447569807,90.46329748883565,90.46221497632747,90.4643279791872,90.46125802486321,90.45332397092741,90.4633628895513,90.46611256288224,90.4642531254865,66.65961430602194,66.68552097498227,1286.1883396635335,360.28565127280086,334.35868983286315,334.53020365189957,334.6069821149944,360.84316249129273,361.03739789811885,361.1202228048921,361.21005749944214,361.1178243765828,361.012405045075,360.8684849776621,360.62075490427264,360.53156055713475,280.6995857764364,280.7671136419278,5173.610096845395,269.71259873256895,251.46525429896687,251.63505421681316,251.71433941659618,270.2473145417425,270.43032975465144,270.5136703345471,270.6008138049408,270.5122322665017,270.41534595122766,270.2624925904223,270.01371512484434,269.92695753987994,213.90010433855446,213.94163331460493,3885.291856226863,34.80020869775211,31.84082558997262,31.841027943098787,34.734470928858364,37.971371386714935,37.97527911237866,37.974856950195694,37.975678741954525,37.97448443216913,37.971396748874426,53.7983502899489,53.79986969872246,53.79884546958529,67.63134695725292,67.6558410003703,657.7438539478492,2.5332168348373063,2.3236651664693873,2.323672715080511,2.3236304543770325,2.533475829752695,2.5336110954414237,2.5335963474109087,2.533624763850479,2.5335834231877734,2.5334764353603605,2.5336122286095786,2.5336496758975846,2.533624731535294,6.623733716153478,19.875139449111316,58.80531286707513,0.0,0.0,0.0,0.10971626125311261,0.11148932532535219,0.11179508385368706,0.12438571145999296,0.12455514487954518,0.12438556737654378,0.12421526154685095,0.37163561948426344,0.3701148115670501,0.6776121690263621,1.8384631922439794,2.25371568209301,6.3420838301097495
70,70.0,255450.52019328807,305849.07447208307,308386.90313756024,296232.8319976995,313469.9339526959,355210.72414856445,350307.64368491387,360307.5509011632,346000.6476736665,313898.7657170394,355319.89182806294,368397.13329964236,359145.225023007,356595.954502232,873949.844597291,5518522.6451289095,88.75818384405568,81.21951093747262,81.22027150344886,81.21626676428082,88.78359606875269,88.79680240815507,88.79538745990504,88.79816925161775,88.7941306255698,88.78370266603712,88.79687487794018,88.80046754743017,88.79801768700369,65.38302120577075,65.4165018548679,1262.360904702308,96.33802177927109,88.15556001080641,88.15621198139314,88.15272576481671,96.36001093068533,96.37144843554422,96.37021748591778,96.37262459252588,96.36912799717008,96.36009341429097,96.37151994970077,96.3746463565378,96.37252769272413,71.00091748013334,71.03029196514451,1370.155945836662,384.86886247730934,356.8536507879151,357.02536845429063,357.10107137692495,385.43319329026457,385.63097313222727,385.7134180559822,385.8039992648517,385.71068226687447,385.6024640509312,385.4620800223228,385.21531479700207,385.12546306070374,298.80835635041905,298.8848847382126,5523.23978212623,288.38360108854425,268.55045696872355,268.7203789548326,268.7990097714503,288.92244030474507,289.10760059173333,289.1907101401383,289.27830499254947,289.18906771069607,289.09048688043487,288.9397771095346,288.69158645366673,288.60443161337656,227.66155908201213,227.70860888886014,4150.8380205512985,37.0727579984855,33.9203706835882,33.92060214441207,37.00293350026412,40.4515638441614,40.45601545294647,40.455535367408345,40.456471857181555,40.45511115101756,40.45159421636659,57.312730214604656,57.31445788800885,57.31329045206785,72.03307944204172,72.0608498380594,700.6773640506143,2.6997848380876994,2.4749415500974337,2.474950130290312,2.4749019424102063,2.7000808009063615,2.7002353350402646,2.7002184701864183,2.700250921368707,2.700203703789443,2.700081475094985,2.7002366597894887,2.700279499287749,2.7002510080505004,7.038367086574526,21.119559349542797,62.58434277051689,0.0,0.0,0.0,0.11810622311990276,0.12051274682748601,0.12081872838228405,0.13441195428988686,0.13458143904392147,0.13441178620226127,0.1342412833051317,0.40171444965529085,0.4001938627771339,0.7327568504291573,1.9618501452886206,2.4049798987088007,6.798579368029878
71,71.0,255418.55606512044,305819.82260724925,308357.65093327005,296203.5815597299,313437.95856538037,355178.7429138424,350275.66307451046,360275.5690582108,345968.66761936655,313866.7902786468,355287.91056472564,368365.1504514937,359113.24326080835,356572.40547183563,873926.2808837878,5518067.993307978,94.54483019571884,86.51695934510258,86.517827081632,86.51327655350008,94.57375044894988,94.58877652068173,94.58716851986017,94.59033436568869,94.58573884453976,94.57387514152204,94.58885592607587,94.59293843379103,94.5901499308349,69.64826747942008,69.68623747126965,1344.6989862585874,102.62572494853617,93.90951467282447,93.91025945489217,93.9062966035685,102.65076847360254,102.66379102773229,102.66239150223205,102.66513296127319,102.66115139013189,102.65086597639441,102.66386925772022,102.6674234809507,102.66501008561103,75.62681868667458,75.66012692638505,1459.5891454485295,411.05500734013424,380.81600368542587,380.98795396644505,381.0624347080365,411.6270999356506,411.82891297920395,411.9109260530915,412.00235692446694,411.90780647689013,411.79640373772537,411.6600415657537,411.4143727943194,411.32377272039497,318.0985404483034,318.18527607051794,5895.676909406359,308.27337973524544,286.75091873287505,286.92098019333946,286.99886711311115,308.81691569718583,309.0045186090822,309.0873654672579,309.1754744621039,309.0854903986196,308.98498023542174,308.83671009065944,308.58918659153096,308.5015791753018,242.31944199821143,242.3727518144107,4433.718560314356,39.4929877530608,36.135335512704515,36.13560012301569,39.41910886085096,43.09300572255063,43.09807560133309,43.09752972350884,43.098596619692984,43.0970467473541,43.09304188487977,61.055652550671326,61.057616768290615,61.05628649630786,76.72469702107234,76.75618397032659,746.41076535562,2.8770703330305425,2.636225282561991,2.636235063831661,2.636180147730463,2.877408468057198,2.8775849642747797,2.877565703667029,2.8776027613642134,2.877548840308606,2.8774092486306024,2.8775864795633304,2.8776354163068936,2.8776028734502854,7.482801206602314,22.453451689848762,66.61990847922867,0.0,0.0,0.0,0.12701390579494465,0.13014527339675333,0.13045151223268586,0.14511501434122218,0.1452845583779459,0.14511481859786216,0.14494408848430254,0.4338237456746813,0.4323034123049689,0.791624073753831,2.0909039101600473,2.5631923672181016,7.279916680337347
